entity_id,entity_type,schema_version,food_id,name,name_en,group_name,group,portion_g,portion_basis,energy_kcal,protein_g,carbs_g,fat_g,fiber_g,calculated_kcal_from_macros,kcal_gap_pct,quality_score,missing_nutrients_count,meal_suggestion,provenance,source_code,updated_at
food_4125,food,v1,4125,"Mộc nhĩ, khô","Jew's ear, Wood-ear, Tender variety, dried","Rau, quả, củ dùng làm rau","Rau, quả, củ dùng làm rau",100,per_100g,332.0,10.6,72.0,0.2,,332.2,0.06,0.84,8,General,Viện Dinh dưỡng Quốc gia,4125,2026-02-11T19:11:28Z
food_4126,food,v1,4126,"Nấm hương, khô","Mushroom, shiitake, dried","Rau, quả, củ dùng làm rau","Rau, quả, củ dùng làm rau",100,per_100g,342.0,36.0,40.5,4.0,,342.0,0.0,0.84,8,General,Viện Dinh dưỡng Quốc gia,4126,2026-02-11T19:11:28Z
food_4127,food,v1,4127,"Nấm hương, tươi","Mushroom, shiitake, raw","Rau, quả, củ dùng làm rau","Rau, quả, củ dùng làm rau",100,per_100g,51.0,5.5,6.1,0.5,,50.9,0.2,0.84,8,General,Viện Dinh dưỡng Quốc gia,4127,2026-02-11T19:11:28Z
food_4128,food,v1,4128,"Nấm mỡ (Nấm tây), tươi","Common mushroom, table mushroom, raw","Rau, quả, củ dùng làm rau","Rau, quả, củ dùng làm rau",100,per_100g,37.0,4.0,4.5,0.3,,36.7,0.81,0.84,8,General,Viện Dinh dưỡng Quốc gia,4128,2026-02-11T19:11:28Z
food_4129,food,v1,4129,"Nấm rơm, tươi","Straw mushroom, raw","Rau, quả, củ dùng làm rau","Rau, quả, củ dùng làm rau",100,per_100g,61.0,3.6,4.5,3.2,,61.2,0.33,0.84,8,General,Viện Dinh dưỡng Quốc gia,4129,2026-02-11T19:11:28Z
food_4130,food,v1,4130,"Nấm thường, tươi","Gilled mushroom, meadow mushroom, raw","Rau, quả, củ dùng làm rau","Rau, quả, củ dùng làm rau",100,per_100g,48.0,4.6,5.7,0.8,,48.4,0.83,0.84,8,General,Viện Dinh dưỡng Quốc gia,4130,2026-02-11T19:11:28Z
food_4132,food,v1,4132,Hành khô,,"Rau, quả, củ dùng làm rau","Rau, quả, củ dùng làm rau",100,per_100g,326.0,15.6,66.0,,,326.4,0.12,0.69,8,General,Viện Dinh dưỡng Quốc gia,4132,2026-02-11T19:11:28Z
food_4133,food,v1,4133,Nấm kim châm,"Mushroom, small and tall, raw","Rau, quả, củ dùng làm rau","Rau, quả, củ dùng làm rau",100,per_100g,44.0,2.66,7.81,0.29,,44.49,1.11,0.84,8,General,Viện Dinh dưỡng Quốc gia,4133,2026-02-11T19:11:28Z
food_4134,food,v1,4134,Cải ngồng,,"Rau, quả, củ dùng làm rau","Rau, quả, củ dùng làm rau",100,per_100g,17.0,1.5,2.18,0.2,,16.52,2.82,0.84,8,General,Viện Dinh dưỡng Quốc gia,4134,2026-02-11T19:11:28Z
food_4134002,food,v1,4134002,"Cải ngồng, luộc","Brassica, Cabbage/mustard, boiled","Rau, quả, củ dùng làm rau","Rau, quả, củ dùng làm rau",100,per_100g,18.0,1.6,2.32,0.21,,17.57,2.39,0.84,8,General,Viện Dinh dưỡng Quốc gia,4134002,2026-02-11T19:11:31Z
food_4135,food,v1,4135,Rau cải chíp,,"Rau, quả, củ dùng làm rau","Rau, quả, củ dùng làm rau",100,per_100g,17.0,1.5,2.18,0.2,,16.52,2.82,0.84,8,General,Viện Dinh dưỡng Quốc gia,4135,2026-02-11T19:11:31Z
food_4135002,food,v1,4135002,Rau cải chíp luộc,"Brassica rapa chinensis, boiled","Rau, quả, củ dùng làm rau","Rau, quả, củ dùng làm rau",100,per_100g,17.0,1.5,2.18,0.2,,16.52,2.82,0.84,8,General,Viện Dinh dưỡng Quốc gia,4135002,2026-02-11T19:11:31Z
food_4139,food,v1,4139,Rong biển,,"Rau, quả, củ dùng làm rau","Rau, quả, củ dùng làm rau",100,per_100g,700.0,20.0,20.0,60.0,,700.0,0.0,0.84,8,General,Viện Dinh dưỡng Quốc gia,4139,2026-02-11T19:11:31Z
food_5001,food,v1,5001,"Bưởi, tươi","Pomelo, Pummelo; Shaddock, raw",Quả chín,Quả chín,100,per_100g,33.0,0.2,8.0,,,32.8,0.61,0.69,8,General,Viện Dinh dưỡng Quốc gia,5001,2026-02-11T19:11:31Z
food_5002,food,v1,5002,"Cam, tươi","Orange, raw",Quả chín,Quả chín,100,per_100g,43.0,0.9,9.74,0.06,,43.1,0.23,0.84,8,General,Viện Dinh dưỡng Quốc gia,5002,2026-02-11T19:11:31Z
food_5003,food,v1,5003,"Chanh, tươi","Lemon, raw",Quả chín,Quả chín,100,per_100g,29.0,0.9,5.96,0.14,,28.7,1.03,0.84,8,General,Viện Dinh dưỡng Quốc gia,5003,2026-02-11T19:11:31Z
food_5004,food,v1,5004,"Chôm chôm, tươi","Rambutan, raw",Quả chín,Quả chín,100,per_100g,77.0,1.5,17.7,,,76.8,0.26,0.69,8,General,Viện Dinh dưỡng Quốc gia,5004,2026-02-11T19:11:31Z
food_5005,food,v1,5005,"Chuối, khô","Banana, dried",Quả chín,Quả chín,100,per_100g,301.0,5.0,70.3,,,301.2,0.07,0.69,8,General,Viện Dinh dưỡng Quốc gia,5005,2026-02-11T19:11:31Z
food_5006,food,v1,5006,"Chuối tây, tươi","Banana, raw",Quả chín,Quả chín,100,per_100g,66.0,0.9,15.0,0.3,,66.3,0.45,0.84,8,General,Viện Dinh dưỡng Quốc gia,5006,2026-02-11T19:11:31Z
food_5007,food,v1,5007,"Chuối tiêu, tươi","Banana, dwarf, raw",Quả chín,Quả chín,100,per_100g,100.0,1.5,23.0,0.2,,99.8,0.2,0.84,8,General,Viện Dinh dưỡng Quốc gia,5007,2026-02-11T19:11:31Z
food_5008,food,v1,5008,"Dâu gia, tươi ","Fruit of Baccaurea sapida, tươi",Quả chín,Quả chín,100,per_100g,27.0,0.6,6.2,,,27.2,0.74,0.69,8,General,Viện Dinh dưỡng Quốc gia,5008,2026-02-11T19:11:31Z
food_5009,food,v1,5009,"Dâu tây, tươi","Strawberry, raw",Quả chín,Quả chín,100,per_100g,59.0,1.8,12.1,0.4,,59.2,0.34,0.84,8,General,Viện Dinh dưỡng Quốc gia,5009,2026-02-11T19:11:31Z
food_5010,food,v1,5010,"Dưa bở, tươi","Musk melon, Spanish melon, Cantaloupe, raw",Quả chín,Quả chín,100,per_100g,21.0,0.5,4.3,0.2,,21.0,0.0,0.84,8,General,Viện Dinh dưỡng Quốc gia,5010,2026-02-11T19:11:31Z
food_5011,food,v1,5011,"Dưa hấu, tươi","Watermelon, raw",Quả chín,Quả chín,100,per_100g,18.0,1.2,2.8,0.2,,17.8,1.11,0.84,8,General,Viện Dinh dưỡng Quốc gia,5011,2026-02-11T19:11:31Z
food_5012,food,v1,5012,"Dưa hồng, tươi",,Quả chín,Quả chín,100,per_100g,19.0,0.3,4.1,0.1,,18.5,2.63,0.84,8,General,Viện Dinh dưỡng Quốc gia,5012,2026-02-11T19:11:33Z
food_5013,food,v1,5013,"Dưa lê, tươi","Honey dew melon, raw",Quả chín,Quả chín,100,per_100g,20.0,0.4,4.7,,,20.4,2.0,0.69,8,General,Viện Dinh dưỡng Quốc gia,5013,2026-02-11T19:11:33Z
food_5014,food,v1,5014,"Dứa ta, tươi","Pineapple, wild, raw",Quả chín,Quả chín,100,per_100g,32.0,0.8,7.3,,,32.4,1.25,0.69,8,General,Viện Dinh dưỡng Quốc gia,5014,2026-02-11T19:11:33Z
food_5015,food,v1,5015,"Dứa tây, tươi","Pineapple, raw",Quả chín,Quả chín,100,per_100g,40.0,0.5,9.23,0.07,,39.55,1.13,0.84,8,General,Viện Dinh dưỡng Quốc gia,5015,2026-02-11T19:11:33Z
food_5016,food,v1,5016,"Đào, tươi","Peach, raw",Quả chín,Quả chín,100,per_100g,37.0,0.9,7.8,0.2,,36.6,1.08,0.84,8,General,Viện Dinh dưỡng Quốc gia,5016,2026-02-11T19:11:33Z
food_5017,food,v1,5017,"Đu đủ chín, tươi","Papaya ripe, raw",Quả chín,Quả chín,100,per_100g,38.0,1.0,8.19,0.11,,37.75,0.66,0.84,8,General,Viện Dinh dưỡng Quốc gia,5017,2026-02-11T19:11:33Z
food_5018,food,v1,5018,"Gioi, tươi","Ohia; Malaya roseapple, raw",Quả chín,Quả chín,100,per_100g,27.0,0.4,6.4,,,27.2,0.74,0.69,8,General,Viện Dinh dưỡng Quốc gia,5018,2026-02-11T19:11:33Z
food_5019,food,v1,5019,"Hồng bì, tươi","Wampee, Chinese; Wampi, raw",Quả chín,Quả chín,100,per_100g,44.0,1.4,9.6,,,44.0,0.0,0.69,8,General,Viện Dinh dưỡng Quốc gia,5019,2026-02-11T19:11:33Z
food_5020,food,v1,5020,"Hồng đỏ, tươi","Persimmon kaki soft type, ripe, raw",Quả chín,Quả chín,100,per_100g,38.0,0.7,8.6,0.1,,38.1,0.26,0.84,8,General,Viện Dinh dưỡng Quốc gia,5020,2026-02-11T19:11:33Z
food_5021,food,v1,5021,"Hồng ngâm, tươi","Persimmon kaki, Hard-type, ripe, raw",Quả chín,Quả chín,100,per_100g,48.0,0.9,11.1,,,48.0,0.0,0.69,8,General,Viện Dinh dưỡng Quốc gia,5021,2026-02-11T19:11:33Z
food_5022,food,v1,5022,"Hồng xiêm, tươi","Sapodilla, sapota ponderosa, raw",Quả chín,Quả chín,100,per_100g,58.0,0.5,12.5,0.7,,58.3,0.52,0.84,8,General,Viện Dinh dưỡng Quốc gia,5022,2026-02-11T19:11:33Z
food_5023,food,v1,5023,"Lê, tươi","Pear, raw",Quả chín,Quả chín,100,per_100g,48.0,0.7,10.8,0.2,,47.8,0.42,0.84,8,General,Viện Dinh dưỡng Quốc gia,5023,2026-02-11T19:11:33Z
food_5024,food,v1,5024,"Lựu, tươi","Pome granate, raw",Quả chín,Quả chín,100,per_100g,79.0,0.6,18.85,0.15,,79.15,0.19,0.84,8,General,Viện Dinh dưỡng Quốc gia,5024,2026-02-11T19:11:33Z
food_5025,food,v1,5025,"Mãng cầu xiêm, tươi","Soursop, raw",Quả chín,Quả chín,100,per_100g,58.0,1.8,12.6,,,57.6,0.69,0.69,8,General,Viện Dinh dưỡng Quốc gia,5025,2026-02-11T19:11:33Z
food_5026,food,v1,5026,"Mắc coọc, tươi","Wild Himalayan pear, raw",Quả chín,Quả chín,100,per_100g,24.0,0.2,5.7,,,23.6,1.67,0.69,8,General,Viện Dinh dưỡng Quốc gia,5026,2026-02-11T19:11:33Z
food_5027,food,v1,5027,"Mận tím, tươi","Japanese plum, raw",Quả chín,Quả chín,100,per_100g,23.0,0.6,4.6,0.2,,22.6,1.74,0.84,8,General,Viện Dinh dưỡng Quốc gia,5027,2026-02-11T19:11:36Z
food_5028,food,v1,5028,"Mít dai, tươi","Jackfruit, mature, raw",Quả chín,Quả chín,100,per_100g,54.0,0.6,12.41,0.19,,53.75,0.46,0.84,8,General,Viện Dinh dưỡng Quốc gia,5028,2026-02-11T19:11:36Z
food_5029,food,v1,5029,Mít khô,"Jackfruit, dried",Quả chín,Quả chín,100,per_100g,286.0,2.9,68.5,,,285.6,0.14,0.69,8,General,Viện Dinh dưỡng Quốc gia,5029,2026-02-11T19:11:36Z
food_5030,food,v1,5030,"Mít mật , tươi","Jackfruit, sweet type, raw",Quả chín,Quả chín,100,per_100g,67.0,1.5,15.2,,,66.8,0.3,0.69,8,General,Viện Dinh dưỡng Quốc gia,5030,2026-02-11T19:11:36Z
food_5031,food,v1,5031,"Mơ, tươi","Apricot, raw",Quả chín,Quả chín,100,per_100g,50.0,0.9,11.03,0.27,,50.15,0.3,0.84,8,General,Viện Dinh dưỡng Quốc gia,5031,2026-02-11T19:11:36Z
food_5032,food,v1,5032,"Mơ, khô","Apricot, dried",Quả chín,Quả chín,100,per_100g,290.0,3.0,66.9,1.1,,289.5,0.17,0.84,8,General,Viện Dinh dưỡng Quốc gia,5032,2026-02-11T19:11:36Z
food_5033,food,v1,5033,"Muỗm, quéo, tươi","Mango, common; Indian mango, unripe, raw",Quả chín,Quả chín,100,per_100g,69.0,0.6,15.7,0.4,,68.8,0.29,0.84,8,General,Viện Dinh dưỡng Quốc gia,5033,2026-02-11T19:11:36Z
food_5034,food,v1,5034,"Na, tươi","Sugar apple, sweetsop, raw",Quả chín,Quả chín,100,per_100g,69.0,1.6,15.1,0.2,,68.6,0.58,0.84,8,General,Viện Dinh dưỡng Quốc gia,5034,2026-02-11T19:11:36Z
food_5035,food,v1,5035,"Nhãn, tươi ","Longan, raw",Quả chín,Quả chín,100,per_100g,52.0,0.9,12.0,,,51.6,0.77,0.69,8,General,Viện Dinh dưỡng Quốc gia,5035,2026-02-11T19:11:36Z
food_5036,food,v1,5036,"Nhãn, khô","Longan, dried",Quả chín,Quả chín,100,per_100g,292.0,4.3,67.6,0.5,,292.1,0.03,0.84,8,General,Viện Dinh dưỡng Quốc gia,5036,2026-02-11T19:11:36Z
food_5037,food,v1,5037,"Nho ngọt, tươi","Grape, European, sweet, raw",Quả chín,Quả chín,100,per_100g,71.0,0.4,16.99,0.11,,70.55,0.63,0.84,8,General,Viện Dinh dưỡng Quốc gia,5037,2026-02-11T19:11:36Z
food_5038,food,v1,5038,"Nho ta (nho chua), tươi","Grape fruit, wild, raw",Quả chín,Quả chín,100,per_100g,24.0,0.4,5.5,,,23.6,1.67,0.69,8,General,Viện Dinh dưỡng Quốc gia,5038,2026-02-11T19:11:36Z
food_5039,food,v1,5039,"Nhót, tươi","Silver berry, raw",Quả chín,Quả chín,100,per_100g,22.0,1.2,4.4,,,22.4,1.82,0.69,8,General,Viện Dinh dưỡng Quốc gia,5039,2026-02-11T19:11:36Z
food_5040,food,v1,5040,"Ổi, quả chín, tươi","Guava, common, raw",Quả chín,Quả chín,100,per_100g,61.0,0.6,12.94,0.76,,61.0,0.0,0.84,8,General,Viện Dinh dưỡng Quốc gia,5040,2026-02-11T19:11:36Z
food_5041,food,v1,5041,"Quả bơ vỏ tím, tươi","Avocado, Alligator Pear, raw",Quả chín,Quả chín,100,per_100g,76.0,1.8,3.2,6.2,,75.8,0.26,0.84,8,General,Viện Dinh dưỡng Quốc gia,5041,2026-02-11T19:11:36Z
food_5042,food,v1,5042,"Quả bơ vỏ xanh, tươi","Avocado, Alligator Pear, raaw",Quả chín,Quả chín,100,per_100g,103.0,1.9,2.8,9.4,,103.4,0.39,0.84,8,General,Viện Dinh dưỡng Quốc gia,5042,2026-02-11T19:11:38Z
food_5043,food,v1,5043,"Quả cóc, tươi","Pork plum, Tahitian apple, Otaheite apple, raw",Quả chín,Quả chín,100,per_100g,62.0,1.8,13.7,,,62.0,0.0,0.69,8,General,Viện Dinh dưỡng Quốc gia,5043,2026-02-11T19:11:38Z
food_5044,food,v1,5044,"Quả thanh long, tươi","Dragon's eyes fruit, raw",Quả chín,Quả chín,100,per_100g,47.0,1.3,10.5,,,47.2,0.43,0.69,8,General,Viện Dinh dưỡng Quốc gia,5044,2026-02-11T19:11:38Z
food_5045,food,v1,5045,"Quả trứng gà, tươi","Lúcuma, raw",Quả chín,Quả chín,100,per_100g,106.0,4.3,21.3,0.4,,106.0,0.0,0.84,8,General,Viện Dinh dưỡng Quốc gia,5045,2026-02-11T19:11:38Z
food_5046,food,v1,5046,"Quất chín, tươi","Mandarin, raw",Quả chín,Quả chín,100,per_100g,42.0,0.9,9.6,,,42.0,0.0,0.69,8,General,Viện Dinh dưỡng Quốc gia,5046,2026-02-11T19:11:38Z
food_5047,food,v1,5047,"Quít, tươi","Tangerine; Orange; Mandarin, raw",Quả chín,Quả chín,100,per_100g,40.0,0.8,9.2,,,40.0,0.0,0.69,8,General,Viện Dinh dưỡng Quốc gia,5047,2026-02-11T19:11:38Z
food_5048,food,v1,5048,"Sầu riêng, tươi","Durian, raw",Quả chín,Quả chín,100,per_100g,138.0,2.5,28.3,1.6,,137.6,0.29,0.84,8,General,Viện Dinh dưỡng Quốc gia,5048,2026-02-11T19:11:38Z
food_5049,food,v1,5049,"Sấu chín, tươi   ","Sanpidus, ripe, raw",Quả chín,Quả chín,100,per_100g,49.0,1.3,10.9,,,48.8,0.41,0.69,8,General,Viện Dinh dưỡng Quốc gia,5049,2026-02-11T19:11:38Z
food_5050,food,v1,5050,"Táo ta, tươi","Jujube, Vietnamese apple, raw",Quả chín,Quả chín,100,per_100g,40.0,0.8,9.2,,,40.0,0.0,0.69,8,General,Viện Dinh dưỡng Quốc gia,5050,2026-02-11T19:11:38Z
food_5051,food,v1,5051,"Táo tây, tươi","Apple, common, raw",Quả chín,Quả chín,100,per_100g,50.0,0.5,11.71,0.09,,49.65,0.7,0.84,8,General,Viện Dinh dưỡng Quốc gia,5051,2026-02-11T19:11:38Z
food_5052,food,v1,5052,"Vải, tươi   ","Litchi; lychee, raw",Quả chín,Quả chín,100,per_100g,49.0,0.7,10.75,0.35,,48.95,0.1,0.84,8,General,Viện Dinh dưỡng Quốc gia,5052,2026-02-11T19:11:38Z
food_5053,food,v1,5053,"Vải, khô","Litchi, dried with shells",Quả chín,Quả chín,100,per_100g,264.0,3.0,58.6,1.9,,263.5,0.19,0.84,8,General,Viện Dinh dưỡng Quốc gia,5053,2026-02-11T19:11:38Z
food_5054,food,v1,5054,"Vú sữa, tươi","Starapple, cainito, raw",Quả chín,Quả chín,100,per_100g,51.0,1.0,11.7,,,50.8,0.39,0.69,8,General,Viện Dinh dưỡng Quốc gia,5054,2026-02-11T19:11:38Z
food_5055,food,v1,5055,"Xoài chín, tươi","Mango, common, ripe, raw",Quả chín,Quả chín,100,per_100g,69.0,0.6,15.9,0.3,,68.7,0.43,0.84,8,General,Viện Dinh dưỡng Quốc gia,5055,2026-02-11T19:11:38Z
food_5056,food,v1,5056,"Quả kiwi, tươi","Kiwifruit, Chinese gooseberry, raw",Quả chín,Quả chín,100,per_100g,68.0,1.14,14.66,0.52,,67.88,0.18,0.84,8,General,Viện Dinh dưỡng Quốc gia,5056,2026-02-11T19:11:38Z
food_5058,food,v1,5058,Táo mèo,,Quả chín,Quả chín,100,per_100g,92.0,1.94,20.65,0.17,,91.89,0.12,0.84,8,General,Viện Dinh dưỡng Quốc gia,5058,2026-02-11T19:11:40Z
food_5060,food,v1,5060,Dưa lưới,Cantaloupe,Quả chín,Quả chín,100,per_100g,38.0,0.84,8.16,0.19,,37.71,0.76,0.84,8,General,Viện Dinh dưỡng Quốc gia,5060,2026-02-11T19:11:40Z
food_5061,food,v1,5061,Măng cụt,Mangosteen,Quả chín,Quả chín,100,per_100g,65.0,0.6,14.4,0.6,,65.4,0.62,0.84,8,General,Viện Dinh dưỡng Quốc gia,5061,2026-02-11T19:11:40Z
food_6001,food,v1,6001,Bơ,"Butter, unsalted","Dầu, mỡ, bơ","Dầu, mỡ, bơ",100,per_100g,756.0,0.5,0.5,83.5,,755.5,0.07,0.84,8,General,Viện Dinh dưỡng Quốc gia,6001,2026-02-11T19:11:40Z
food_6002,food,v1,6002,"Dầu thảo mộc (Lạc, vừng, cám...)","Vegetable oil, mixed varieties","Dầu, mỡ, bơ","Dầu, mỡ, bơ",100,per_100g,897.0,,,99.7,,897.3,0.03,0.54,8,General,Viện Dinh dưỡng Quốc gia,6002,2026-02-11T19:11:40Z
food_6003,food,v1,6003,"Mỡ lợn, muối","Lard, salted","Dầu, mỡ, bơ","Dầu, mỡ, bơ",100,per_100g,827.0,2.0,,91.0,,827.0,0.0,0.69,8,General,Viện Dinh dưỡng Quốc gia,6003,2026-02-11T19:11:40Z
food_6004,food,v1,6004,"Mỡ lợn, nước","Lard, liquid","Dầu, mỡ, bơ","Dầu, mỡ, bơ",100,per_100g,896.0,,,99.6,,896.4,0.04,0.54,8,General,Viện Dinh dưỡng Quốc gia,6004,2026-02-11T19:11:40Z
food_6005,food,v1,6005,Bơ thực vật,"Margarine, unsalted","Dầu, mỡ, bơ","Dầu, mỡ, bơ",100,per_100g,729.0,0.5,0.1,80.7,,728.7,0.04,0.84,8,General,Viện Dinh dưỡng Quốc gia,6005,2026-02-11T19:11:40Z
food_6006,food,v1,6006,Dầu bông,"Oil, cottonseed, salad or cooking","Dầu, mỡ, bơ","Dầu, mỡ, bơ",100,per_100g,900.0,,,100.0,,900.0,0.0,0.54,8,General,Viện Dinh dưỡng Quốc gia,6006,2026-02-11T19:11:40Z
food_6007,food,v1,6007,Dầu cám gạo,"Oil, rice bran","Dầu, mỡ, bơ","Dầu, mỡ, bơ",100,per_100g,900.0,,,100.0,,900.0,0.0,0.54,8,General,Viện Dinh dưỡng Quốc gia,6007,2026-02-11T19:11:40Z
food_6008,food,v1,6008,Dầu cọ,"Vegetable oil, palm kernel","Dầu, mỡ, bơ","Dầu, mỡ, bơ",100,per_100g,900.0,,,100.0,,900.0,0.0,0.54,8,General,Viện Dinh dưỡng Quốc gia,6008,2026-02-11T19:11:40Z
food_6009,food,v1,6009,Dầu dừa,"Oil, coconut kernel","Dầu, mỡ, bơ","Dầu, mỡ, bơ",100,per_100g,900.0,,,100.0,,900.0,0.0,0.54,8,General,Viện Dinh dưỡng Quốc gia,6009,2026-02-11T19:11:40Z
food_6010,food,v1,6010,Dầu đậu tương,"Oil, soybean, salad or cooking","Dầu, mỡ, bơ","Dầu, mỡ, bơ",100,per_100g,900.0,,,100.0,,900.0,0.0,0.54,8,General,Viện Dinh dưỡng Quốc gia,6010,2026-02-11T19:11:40Z
food_6011,food,v1,6011,Dầu lạc,"Oil, peanut, salad or cooking","Dầu, mỡ, bơ","Dầu, mỡ, bơ",100,per_100g,900.0,,,100.0,,900.0,0.0,0.54,8,General,Viện Dinh dưỡng Quốc gia,6011,2026-02-11T19:11:40Z
food_6012,food,v1,6012,Dầu mè,"Oil, sesame, salad or cooking","Dầu, mỡ, bơ","Dầu, mỡ, bơ",100,per_100g,900.0,,,100.0,,900.0,0.0,0.54,8,General,Viện Dinh dưỡng Quốc gia,6012,2026-02-11T19:11:40Z
food_6013,food,v1,6013,Dầu ngô ,"Oil, corn, salad or cooking","Dầu, mỡ, bơ","Dầu, mỡ, bơ",100,per_100g,900.0,,,100.0,,900.0,0.0,0.54,8,General,Viện Dinh dưỡng Quốc gia,6013,2026-02-11T19:11:43Z
food_6014,food,v1,6014,Dầu oliu,"Oil, olive, salad or cooking","Dầu, mỡ, bơ","Dầu, mỡ, bơ",100,per_100g,900.0,,,100.0,,900.0,0.0,0.54,8,General,Viện Dinh dưỡng Quốc gia,6014,2026-02-11T19:11:43Z
food_6023,food,v1,6023,Dầu hỗn hợp,"Vegetable oil, mixed varieties","Dầu, mỡ, bơ","Dầu, mỡ, bơ",100,per_100g,897.0,,,99.7,,897.3,0.03,0.54,8,General,Viện Dinh dưỡng Quốc gia,6023,2026-02-11T19:11:43Z
food_7001,food,v1,7001,"Thịt bê, mỡ, tươi","Veal, lean and fat meat, raw",Thịt và sản phẩm chế biến,Thịt và sản phẩm chế biến,100,per_100g,144.0,19.0,,7.5,,143.5,0.35,0.69,8,General,Viện Dinh dưỡng Quốc gia,7001,2026-02-11T19:11:43Z
food_7002,food,v1,7002,"Thịt bê, nạc, tươi","Veal, lean meat only, raw",Thịt và sản phẩm chế biến,Thịt và sản phẩm chế biến,100,per_100g,85.0,20.0,,0.5,,84.5,0.59,0.69,8,General,Viện Dinh dưỡng Quốc gia,7002,2026-02-11T19:11:43Z
food_7003,food,v1,7003,"Thịt bò, loại I, tươi","Beef, meat, grade I, raw",Thịt và sản phẩm chế biến,Thịt và sản phẩm chế biến,100,per_100g,118.0,21.0,,3.8,,118.2,0.17,0.69,8,General,Viện Dinh dưỡng Quốc gia,7003,2026-02-11T19:11:43Z
food_7004,food,v1,7004,"Thịt bò, loại II, tươi","Beef, meat, grade II, raw",Thịt và sản phẩm chế biến,Thịt và sản phẩm chế biến,100,per_100g,167.0,18.0,,10.5,,166.5,0.3,0.69,8,General,Viện Dinh dưỡng Quốc gia,7004,2026-02-11T19:11:43Z
food_7005,food,v1,7005,"Thịt bò, lưng, nạc, tươi","Beef, short loin, top loin, seperable lean only, trimmed to 1/8"" fat, prime, raw",Thịt và sản phẩm chế biến,Thịt và sản phẩm chế biến,100,per_100g,121.0,23.07,0.1,3.16,,121.12,0.1,0.84,8,General,Viện Dinh dưỡng Quốc gia,7005,2026-02-11T19:11:43Z
food_7005018,food,v1,7005018,"Thịt bò, lưng, nạc, chần","Beef, loin, lean, poached",Thịt và sản phẩm chế biến,Thịt và sản phẩm chế biến,100,per_100g,157.0,34.43,4.87,,,157.2,0.13,0.71,7,General,Viện Dinh dưỡng Quốc gia,7005018,2026-02-11T19:11:43Z
food_7006,food,v1,7006,"Thịt bò, lưng, nạc và mỡ, tươi","Beef, short loin, top loin, seperable lean only, trimmed to 1/4"" fat, prime, raw",Thịt và sản phẩm chế biến,Thịt và sản phẩm chế biến,100,per_100g,174.0,21.53,0.7,9.49,,174.33,0.19,0.84,8,General,Viện Dinh dưỡng Quốc gia,7006,2026-02-11T19:11:43Z
food_7006018,food,v1,7006018,"Thịt bò, lưng, nạc và mỡ, chần","Beef, loin, medium fat, poached",Thịt và sản phẩm chế biến,Thịt và sản phẩm chế biến,100,per_100g,189.0,32.13,15.21,,,189.36,0.19,0.71,7,General,Viện Dinh dưỡng Quốc gia,7006018,2026-02-11T19:11:43Z
food_7007,food,v1,7007,"Thịt bồ câu, cả con non (ra ràng), tươi","Pigeon, young bird, raw",Thịt và sản phẩm chế biến,Thịt và sản phẩm chế biến,100,per_100g,340.0,17.5,,30.0,,340.0,0.0,0.69,8,General,Viện Dinh dưỡng Quốc gia,7007,2026-02-11T19:11:43Z
food_7008,food,v1,7008,"Thịt chó, sấn, tươi","Dog, lean and fat meat, raw",Thịt và sản phẩm chế biến,Thịt và sản phẩm chế biến,100,per_100g,338.0,16.0,,30.4,,337.6,0.12,0.69,8,General,Viện Dinh dưỡng Quốc gia,7008,2026-02-11T19:11:43Z
